route_id,source_file,symbol,method,path_template,auth_mode,decorators,auth_evidence_ref,verification_status,owner_signoff,verification_notes,source_decorator_snapshot,suggested_owner,review_wave,test_evidence_ref,rollback_note,signoff_batch
ROUTE-0312,endpoints/v1/index.py,create_repository,PUT,/v1/repositories/<v1createrepopath:repository>/,anon-allowed,"v1_bp.route(""/repositories/<v1createrepopath:repository>/"", methods=[""PUT""]); process_auth; parse_repository_name(); check_v1_push_enabled(); ensure_namespace_enabled; check_repository_state; generate_headers(scope=GrantType.WRITE_REPOSITORY, add_grant_for_status=201); anon_allowed; check_readonly",endpoints/v1/index.py:205,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; check_readonly; check_repository_state; check_v1_push_enabled; ensure_namespace_enabled; generate_headers; parse_repository_name; process_auth; route,registryd-v1,A1,PT-ROUTE-0312,flip `ROUTE_OWNER_V1_PUT_V1_REPOSITORIES_V1CREATEREPOPATH_REPOSITORY` -> `python`,BATCH-A1-ROUTES
ROUTE-0313,endpoints/v1/index.py,get_search,GET,/v1/search,legacy-registry-auth,"v1_bp.route(""/search"", methods=[""GET""]); process_auth; anon_protect",endpoints/v1/index.py:385,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (v1-legacy-auth-family-match).,anon_protect; process_auth; route,registryd-v1,A1,PT-ROUTE-0313,flip `ROUTE_OWNER_V1_GET_V1_SEARCH` -> `python`,BATCH-A1-ROUTES
ROUTE-0314,endpoints/v1/index.py,get_user,GET,/v1/users,anon-allowed,"v1_bp.route(""/users"", methods=[""GET""]); v1_bp.route(""/users/"", methods=[""GET""]); process_auth; anon_allowed",endpoints/v1/index.py:160,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; process_auth; route,registryd-v1,A1,PT-ROUTE-0314,flip `ROUTE_OWNER_V1_GET_V1_USERS` -> `python`,BATCH-A1-ROUTES
ROUTE-0315,endpoints/v1/index.py,create_user,POST,/v1/users,anon-allowed,"v1_bp.route(""/users"", methods=[""POST""]); v1_bp.route(""/users/"", methods=[""POST""]); anon_allowed; check_readonly",endpoints/v1/index.py:108,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; check_readonly; route,registryd-v1,A1,PT-ROUTE-0315,flip `ROUTE_OWNER_V1_POST_V1_USERS` -> `python`,BATCH-A1-ROUTES
ROUTE-0316,endpoints/v1/index.py,get_user,GET,/v1/users/,anon-allowed,"v1_bp.route(""/users"", methods=[""GET""]); v1_bp.route(""/users/"", methods=[""GET""]); process_auth; anon_allowed",endpoints/v1/index.py:160,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; process_auth; route,registryd-v1,A1,PT-ROUTE-0316,flip `ROUTE_OWNER_V1_GET_V1_USERS` -> `python`,BATCH-A1-ROUTES
ROUTE-0317,endpoints/v1/index.py,create_user,POST,/v1/users/,anon-allowed,"v1_bp.route(""/users"", methods=[""POST""]); v1_bp.route(""/users/"", methods=[""POST""]); anon_allowed; check_readonly",endpoints/v1/index.py:108,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; check_readonly; route,registryd-v1,A1,PT-ROUTE-0317,flip `ROUTE_OWNER_V1_POST_V1_USERS` -> `python`,BATCH-A1-ROUTES
ROUTE-0318,endpoints/v1/index.py,update_user,PUT,/v1/users/<username>/,anon-allowed,"v1_bp.route(""/users/<username>/"", methods=[""PUT""]); process_auth; anon_allowed; check_readonly",endpoints/v1/index.py:177,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; check_readonly; process_auth; route,registryd-v1,A1,PT-ROUTE-0318,flip `ROUTE_OWNER_V1_PUT_V1_USERS_USERNAME` -> `python`,BATCH-A1-ROUTES
ROUTE-0319,endpoints/v2/__init__.py,v2_support_enabled,GET,/v2/,jwt-bearer-or-anon,"v2_bp.route(""/""); route_show_if(features.ADVERTISE_V2); process_registry_jwt_auth(); anon_allowed",endpoints/v2/__init__.py:294,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_allowed; process_registry_jwt_auth; route; route_show_if,registryd-v2,A1,PT-ROUTE-0319,flip `ROUTE_OWNER_V2_GET_V2` -> `python`,BATCH-A1-ROUTES
ROUTE-0320,endpoints/v2/blob.py,download_blob,GET,/v2/<BLOB_DIGEST_ROUTE>,jwt-bearer-or-anon,"v2_bp.route(BLOB_DIGEST_ROUTE, methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_allowed; check_region_blacklisted(BlobDownloadGeoBlocked); cache_control(max_age=31536000); inject_registry_model()",endpoints/v2/blob.py:100,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_allowed; cache_control; check_region_blacklisted; disallow_for_account_recovery_mode; inject_registry_model; parse_repository_name; process_registry_jwt_auth; require_repo_read; route,registryd-v2,A1,PT-ROUTE-0320,flip `ROUTE_OWNER_V2_GET_V2_BLOB_DIGEST_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0321,endpoints/v2/blob.py,check_blob_exists,HEAD,/v2/<BLOB_DIGEST_ROUTE>,jwt-bearer-or-anon,"v2_bp.route(BLOB_DIGEST_ROUTE, methods=[""HEAD""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_allowed; cache_control(max_age=31436000); inject_registry_model()",endpoints/v2/blob.py:70,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_allowed; cache_control; disallow_for_account_recovery_mode; inject_registry_model; parse_repository_name; process_registry_jwt_auth; require_repo_read; route,registryd-v2,A1,PT-ROUTE-0321,flip `ROUTE_OWNER_V2_HEAD_V2_BLOB_DIGEST_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0322,endpoints/v2/manifest.py,delete_manifest_by_digest,DELETE,/v2/<MANIFEST_DIGEST_ROUTE>,jwt-bearer,"v2_bp.route(MANIFEST_DIGEST_ROUTE, methods=[""DELETE""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized_delete; require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",endpoints/v2/manifest.py:411,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; check_pushes_disabled; check_readonly; disallow_for_account_recovery_mode; log_unauthorized_delete; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0322,flip `ROUTE_OWNER_V2_DELETE_V2_MANIFEST_DIGEST_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0323,endpoints/v2/manifest.py,fetch_manifest_by_digest,GET,/v2/<MANIFEST_DIGEST_ROUTE>,jwt-bearer,"v2_bp.route(MANIFEST_DIGEST_ROUTE, methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); log_unauthorized_pull; require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_protect; inject_registry_model()",endpoints/v2/manifest.py:163,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; disallow_for_account_recovery_mode; inject_registry_model; log_unauthorized_pull; parse_repository_name; process_registry_jwt_auth; require_repo_read; route,registryd-v2,A1,PT-ROUTE-0323,flip `ROUTE_OWNER_V2_GET_V2_MANIFEST_DIGEST_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0324,endpoints/v2/manifest.py,write_manifest_by_digest,PUT,/v2/<MANIFEST_DIGEST_ROUTE>,jwt-bearer,"v2_bp.route(MANIFEST_DIGEST_ROUTE, methods=[""PUT""]); disallow_for_account_recovery_mode; parse_repository_name(); _reject_manifest2_schema2; process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized_push; require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",endpoints/v2/manifest.py:334,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,_reject_manifest2_schema2; anon_protect; check_pushes_disabled; check_readonly; disallow_for_account_recovery_mode; log_unauthorized_push; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0324,flip `ROUTE_OWNER_V2_PUT_V2_MANIFEST_DIGEST_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0325,endpoints/v2/referrers.py,list_manifest_referrers,GET,/v2/<MANIFEST_REFERRERS_ROUTE>,jwt-bearer,"v2_bp.route(MANIFEST_REFERRERS_ROUTE, methods=[""GET""]); route_show_if(features.REFERRERS_API); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_protect; inject_registry_model()",endpoints/v2/referrers.py:36,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; disallow_for_account_recovery_mode; inject_registry_model; parse_repository_name; process_registry_jwt_auth; require_repo_read; route; route_show_if,registryd-v2,A1,PT-ROUTE-0325,flip `ROUTE_OWNER_V2_GET_V2_MANIFEST_REFERRERS_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0326,endpoints/v2/manifest.py,delete_manifest_by_tag,DELETE,/v2/<MANIFEST_TAGNAME_ROUTE>,jwt-bearer,"v2_bp.route(MANIFEST_TAGNAME_ROUTE, methods=[""DELETE""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized_delete; require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",endpoints/v2/manifest.py:448,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; check_pushes_disabled; check_readonly; disallow_for_account_recovery_mode; log_unauthorized_delete; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0326,flip `ROUTE_OWNER_V2_DELETE_V2_MANIFEST_TAGNAME_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0327,endpoints/v2/manifest.py,fetch_manifest_by_tagname,GET,/v2/<MANIFEST_TAGNAME_ROUTE>,jwt-bearer,"v2_bp.route(MANIFEST_TAGNAME_ROUTE, methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); log_unauthorized_pull; require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_protect; inject_registry_model()",endpoints/v2/manifest.py:76,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; disallow_for_account_recovery_mode; inject_registry_model; log_unauthorized_pull; parse_repository_name; process_registry_jwt_auth; require_repo_read; route,registryd-v2,A1,PT-ROUTE-0327,flip `ROUTE_OWNER_V2_GET_V2_MANIFEST_TAGNAME_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0328,endpoints/v2/manifest.py,write_manifest_by_tagname,PUT,/v2/<MANIFEST_TAGNAME_ROUTE>,jwt-bearer,"v2_bp.route(MANIFEST_TAGNAME_ROUTE, methods=[""PUT""]); disallow_for_account_recovery_mode; parse_repository_name(); _reject_manifest2_schema2; process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized_push; require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",endpoints/v2/manifest.py:308,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,_reject_manifest2_schema2; anon_protect; check_pushes_disabled; check_readonly; disallow_for_account_recovery_mode; log_unauthorized_push; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0328,flip `ROUTE_OWNER_V2_PUT_V2_MANIFEST_TAGNAME_ROUTE` -> `python`,BATCH-A1-ROUTES
ROUTE-0329,endpoints/v2/blob.py,delete_digest,DELETE,/v2/<repopath:repository>/blobs/<digest>,jwt-bearer,"v2_bp.route(""/<repopath:repository>/blobs/<digest>"", methods=[""DELETE""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",endpoints/v2/blob.py:485,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; check_pushes_disabled; check_readonly; disallow_for_account_recovery_mode; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0329,flip `ROUTE_OWNER_V2_DELETE_V2_REPOPATH_REPOSITORY_BLOBS_DIGEST` -> `python`,BATCH-A1-ROUTES
ROUTE-0330,endpoints/v2/blob.py,start_blob_upload,POST,/v2/<repopath:repository>/blobs/uploads/,jwt-bearer,"v2_bp.route(""/<repopath:repository>/blobs/uploads/"", methods=[""POST""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); log_unauthorized(""push_repo_failed""); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",endpoints/v2/blob.py:265,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; check_pushes_disabled; check_readonly; disallow_for_account_recovery_mode; log_unauthorized; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0330,flip `ROUTE_OWNER_V2_POST_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS` -> `python`,BATCH-A1-ROUTES
ROUTE-0331,endpoints/v2/blob.py,cancel_upload,DELETE,/v2/<repopath:repository>/blobs/uploads/<upload_uuid>,jwt-bearer,"v2_bp.route(""/<repopath:repository>/blobs/uploads/<upload_uuid>"", methods=[""DELETE""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",endpoints/v2/blob.py:462,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; check_pushes_disabled; check_readonly; disallow_for_account_recovery_mode; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0331,flip `ROUTE_OWNER_V2_DELETE_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID` -> `python`,BATCH-A1-ROUTES
ROUTE-0332,endpoints/v2/blob.py,fetch_existing_upload,GET,/v2/<repopath:repository>/blobs/uploads/<upload_uuid>,jwt-bearer,"v2_bp.route(""/<repopath:repository>/blobs/uploads/<upload_uuid>"", methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect",endpoints/v2/blob.py:337,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; disallow_for_account_recovery_mode; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0332,flip `ROUTE_OWNER_V2_GET_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID` -> `python`,BATCH-A1-ROUTES
ROUTE-0333,endpoints/v2/blob.py,upload_chunk,PATCH,/v2/<repopath:repository>/blobs/uploads/<upload_uuid>,jwt-bearer,"v2_bp.route(""/<repopath:repository>/blobs/uploads/<upload_uuid>"", methods=[""PATCH""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly; check_pushes_disabled",endpoints/v2/blob.py:367,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; check_pushes_disabled; check_readonly; disallow_for_account_recovery_mode; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0333,flip `ROUTE_OWNER_V2_PATCH_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID` -> `python`,BATCH-A1-ROUTES
ROUTE-0334,endpoints/v2/blob.py,monolithic_upload_or_last_chunk,PUT,/v2/<repopath:repository>/blobs/uploads/<upload_uuid>,jwt-bearer,"v2_bp.route(""/<repopath:repository>/blobs/uploads/<upload_uuid>"", methods=[""PUT""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull"", ""push""]); require_repo_write(allow_for_superuser=True, disallow_for_restricted_users=True); anon_protect; check_readonly",endpoints/v2/blob.py:409,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; check_readonly; disallow_for_account_recovery_mode; parse_repository_name; process_registry_jwt_auth; require_repo_write; route,registryd-v2,A1,PT-ROUTE-0334,flip `ROUTE_OWNER_V2_PUT_V2_REPOPATH_REPOSITORY_BLOBS_UPLOADS_UPLOAD_UUID` -> `python`,BATCH-A1-ROUTES
ROUTE-0335,endpoints/v2/tag.py,list_all_tags,GET,/v2/<repopath:repository>/tags/list,jwt-bearer,"v2_bp.route(""/<repopath:repository>/tags/list"", methods=[""GET""]); disallow_for_account_recovery_mode; parse_repository_name(); process_registry_jwt_auth(scopes=[""pull""]); require_repo_read(allow_for_superuser=True, allow_for_global_readonly_superuser=True); anon_protect; oci_tag_paginate()",endpoints/v2/tag.py:27,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; disallow_for_account_recovery_mode; oci_tag_paginate; parse_repository_name; process_registry_jwt_auth; require_repo_read; route,registryd-v2,A1,PT-ROUTE-0335,flip `ROUTE_OWNER_V2_GET_V2_REPOPATH_REPOSITORY_TAGS_LIST` -> `python`,BATCH-A1-ROUTES
ROUTE-0336,endpoints/v2/catalog.py,catalog_search,GET,/v2/_catalog,jwt-bearer,"v2_bp.route(""/_catalog"", methods=[""GET""]); disallow_for_account_recovery_mode; process_registry_jwt_auth(); anon_protect; paginate()",endpoints/v2/catalog.py:29,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (jwt-decorator-match).,anon_protect; disallow_for_account_recovery_mode; paginate; process_registry_jwt_auth; route,registryd-v2,A1,PT-ROUTE-0336,flip `ROUTE_OWNER_V2_GET_V2_CATALOG` -> `python`,BATCH-A1-ROUTES
ROUTE-0337,endpoints/v2/v2auth.py,generate_registry_jwt,GET,/v2/auth,basic-or-external-auth-to-jwt,"v2_bp.route(""/auth""); process_basic_auth; no_cache; anon_protect",endpoints/v2/v2auth.py:71,verified-source-anchored,,Manual review: /v2/auth enforces process_basic_auth + anon_protect prior to JWT issuance (basic/external-auth to JWT flow).,,registryd-v2,A1,PT-ROUTE-0337,flip `ROUTE_OWNER_V2_GET_V2_AUTH` -> `python`,BATCH-A1-ROUTES
ROUTE-0338,endpoints/secscan.py,manifest_security_backfill_status,GET,/secscan/_backfill_status,anon-allowed,"secscan.route(""/_backfill_status""); anon_allowed",endpoints/secscan.py:72,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; route,api-service-secscan,A3,PT-ROUTE-0338,flip `ROUTE_OWNER_SECSCAN_GET_SECSCAN_BACKFILL_STATUS` -> `python`,BATCH-A3-ROUTES
ROUTE-0339,endpoints/secscan.py,internal_ping,GET,/secscan/_internal_ping,anon-allowed,"secscan.route(""/_internal_ping""); anon_allowed",endpoints/secscan.py:22,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; route,api-service-secscan,A3,PT-ROUTE-0339,flip `ROUTE_OWNER_SECSCAN_GET_SECSCAN_INTERNAL_PING` -> `python`,BATCH-A3-ROUTES
ROUTE-0340,endpoints/secscan.py,secscan_notification,POST,/secscan/notification,anon-plus-psk-jwt-optional,"route_show_if(features.SECURITY_SCANNER); route_show_if(features.SECURITY_NOTIFICATIONS); secscan.route(""/notification"", methods=[""POST""]); anon_allowed",endpoints/secscan.py:30,verified-source-anchored,,Manual review: secscan notification allows anonymous callback with optional PSK JWT verification when configured.,,api-service-secscan,A3,PT-ROUTE-0340,flip `ROUTE_OWNER_SECSCAN_POST_SECSCAN_NOTIFICATION` -> `python`,BATCH-A3-ROUTES
ROUTE-0341,endpoints/web.py,index,GET,/,session-or-anon-ui,"web.route(""/"", methods=[""GET""], defaults={""path"": """"}); no_cache",endpoints/web.py:107,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,no_cache; route,api-service-web,A4,PT-ROUTE-0341,flip `ROUTE_OWNER_WEB_GET` -> `python`,BATCH-A4-ROUTES
ROUTE-0342,endpoints/web.py,not_found_error_display,GET,/404,session-or-anon-ui,"web.errorhandler(404); web.route(""/404"", methods=[""GET""])",endpoints/web.py:124,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,errorhandler; route,api-service-web,A4,PT-ROUTE-0342,flip `ROUTE_OWNER_WEB_GET_404` -> `python`,BATCH-A4-ROUTES
ROUTE-0343,endpoints/web.py,internal_error_display,GET,/500,session-or-anon-ui,"web.route(""/500"", methods=[""GET""])",endpoints/web.py:118,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,route,api-service-web,A4,PT-ROUTE-0343,flip `ROUTE_OWNER_WEB_GET_500` -> `python`,BATCH-A4-ROUTES
ROUTE-0344,endpoints/web.py,redirect_to_namespace,GET,/<namespace>,session-or-anon-ui,"web.route(""/<namespace>""); web.route(""/<namespace>/""); no_cache; process_oauth; anon_protect",endpoints/web.py:1039,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,anon_protect; no_cache; process_oauth; route,api-service-web,A4,PT-ROUTE-0344,flip `ROUTE_OWNER_WEB_GET_NAMESPACE` -> `python`,BATCH-A4-ROUTES
ROUTE-0345,endpoints/web.py,redirect_to_namespace,GET,/<namespace>/,session-or-anon-ui,"web.route(""/<namespace>""); web.route(""/<namespace>/""); no_cache; process_oauth; anon_protect",endpoints/web.py:1039,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,anon_protect; no_cache; process_oauth; route,api-service-web,A4,PT-ROUTE-0345,flip `ROUTE_OWNER_WEB_GET_NAMESPACE` -> `python`,BATCH-A4-ROUTES
ROUTE-0346,endpoints/web.py,redirect_to_repository,GET,/<repopathredirect:repository>,session-or-anon-ui,"web.route(""/<repopathredirect:repository>""); web.route(""/<repopathredirect:repository>/""); no_cache; process_oauth; parse_repository_name(include_tag=True); anon_protect",endpoints/web.py:987,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,anon_protect; no_cache; parse_repository_name; process_oauth; route,api-service-web,A4,PT-ROUTE-0346,flip `ROUTE_OWNER_WEB_GET_REPOPATHREDIRECT_REPOSITORY` -> `python`,BATCH-A4-ROUTES
ROUTE-0347,endpoints/web.py,redirect_to_repository,GET,/<repopathredirect:repository>/,session-or-anon-ui,"web.route(""/<repopathredirect:repository>""); web.route(""/<repopathredirect:repository>/""); no_cache; process_oauth; parse_repository_name(include_tag=True); anon_protect",endpoints/web.py:987,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,anon_protect; no_cache; parse_repository_name; process_oauth; route,api-service-web,A4,PT-ROUTE-0347,flip `ROUTE_OWNER_WEB_GET_REPOPATHREDIRECT_REPOSITORY` -> `python`,BATCH-A4-ROUTES
ROUTE-0348,endpoints/web.py,exp,GET,/__exp/<expname>,session-or-anon-ui,"web.route(""/__exp/<expname>""); no_cache",endpoints/web.py:274,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,no_cache; route,api-service-web,A4,PT-ROUTE-0348,flip `ROUTE_OWNER_WEB_GET_EXP_EXPNAME` -> `python`,BATCH-A4-ROUTES
ROUTE-0349,endpoints/web.py,internal_ping,GET,/_internal_ping,anon-allowed,"web.route(""/_internal_ping""); anon_allowed",endpoints/web.py:113,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,anon_allowed; route,api-service-web,A4,PT-ROUTE-0349,flip `ROUTE_OWNER_WEB_GET_INTERNAL_PING` -> `python`,BATCH-A4-ROUTES
ROUTE-0350,endpoints/web.py,about,GET,/about/,session-or-anon-ui,"web.route(""/about/""); no_cache",endpoints/web.py:223,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,no_cache; route,api-service-web,A4,PT-ROUTE-0350,flip `ROUTE_OWNER_WEB_GET_ABOUT` -> `python`,BATCH-A4-ROUTES
ROUTE-0351,endpoints/web.py,confirm_repo_email,GET,/authrepoemail,session-or-anon-ui,"web.route(""/authrepoemail"", methods=[""GET""]); route_show_if(features.MAILING)",endpoints/web.py:511,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,route; route_show_if,api-service-web,A4,PT-ROUTE-0351,flip `ROUTE_OWNER_WEB_GET_AUTHREPOEMAIL` -> `python`,BATCH-A4-ROUTES
ROUTE-0352,endpoints/web.py,attach_bitbucket_trigger,GET,/bitbucket/setup/<repopath:repository>,session-required,"web.route(""/bitbucket/setup/<repopath:repository>"", methods=[""GET""]); require_session_login; parse_repository_name(); route_show_if(features.BITBUCKET_BUILD)",endpoints/web.py:925,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-required-family-match).,parse_repository_name; require_session_login; route; route_show_if,api-service-web,A4,PT-ROUTE-0352,flip `ROUTE_OWNER_WEB_GET_BITBUCKET_SETUP_REPOPATH_REPOSITORY` -> `python`,BATCH-A4-ROUTES
ROUTE-0353,endpoints/web.py,buildlogs,GET,/buildlogs/<build_uuid>,session-or-anon-ui,"web.route(""/buildlogs/<build_uuid>"", methods=[""GET""]); route_show_if(features.BUILD_SUPPORT); process_auth_or_cookie",endpoints/web.py:383,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (web-ui-family-match).,process_auth_or_cookie; route; route_show_if,api-service-web,A4,PT-ROUTE-0353,flip `ROUTE_OWNER_WEB_GET_BUILDLOGS_BUILD_UUID` -> `python`,BATCH-A4-ROUTES
ROUTE-0354,endpoints/web.py,config,GET,/config,anon-allowed,"web.route(""/config"", methods=[""GET"", ""OPTIONS""]); crossorigin(anonymous=False)",endpoints/web.py:1135,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,crossorigin; route,api-service-web,A4,PT-ROUTE-0354,flip `ROUTE_OWNER_WEB_GET_CONFIG` -> `python`,BATCH-A4-ROUTES
ROUTE-0355,endpoints/web.py,config,OPTIONS,/config,anon-allowed,"web.route(""/config"", methods=[""GET"", ""OPTIONS""]); crossorigin(anonymous=False)",endpoints/web.py:1135,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (anon-allowed-family-match).,crossorigin; route,api-service-web,A4,PT-ROUTE-0355,flip `ROUTE_OWNER_WEB_OPTIONS_CONFIG` -> `python`,BATCH-A4-ROUTES
